slug,tag_name,month,year,day,attendance,fullname,administrator_id,country
2016-04-25-utoronto,SWC,04,2016,25,29,University of Toronto,297,CA
2016-04-27-NIH,SWC,04,2016,27,20,National Institutes of Health,343,US
2016-04-27-ou,SWC,04,2016,27,12,University of Oklahoma,343,US
2016-04-28-ualberta,SWC,04,2016,28,16,University of Alberta,297,CA
2016-04-28-upenn,SWC,04,2016,28,17,University of Pennsylvania,173,US
2016-04-29-ucsf,SWC,04,2016,29,55,University of California San Francisco,173,US
2016-05-02-umichigan,SWC,05,2016,02,22,University of Michigan,343,US
2016-05-04-dupont,DC,05,2016,04,26,Dupont Industrial Biosciences,302,US
2016-05-04-instructor-training-ssi,TTT,05,2016,04,15,SSI Software Sustainability Institute,278,GB
2016-05-05-saintmarys,"SWC,unresponsive",05,2016,05,0,Saint Mary's University,297,CA
2016-05-05-uwaterloo,"SWC,unresponsive",05,2016,05,0,University of Waterloo,297,CA
2016-05-06-RDAP16-Atlanta,DC,05,2016,06,35,Association for Information Science and Technology,343,US
2016-05-07-Krakow,SWC,05,2016,07,13,Cyfronet,343,PL
2016-05-09-utoronto,SWC,05,2016,09,37,University of Toronto,297,CA
2016-05-11-ttt-compute-canada,TTT,05,2016,11,27,Software Carpentry,173,CA
2016-05-12-CharlesDarwinUni,"DC,unresponsive",05,2016,12,0,Charles Darwin University,343,AU
2016-05-14-ubc,"SWC,unresponsive",05,2016,14,0,University of British Columbia,297,CA
2016-05-16-CAM,DC,05,2016,16,34,University of Cambridge,278,GB
2016-05-16-csdms,SWC,05,2016,16,19,Community Surface Dynamics Modeling System,343,US
2016-05-16-royalholloway,SWC,05,2016,16,0,"Royal Holloway, University of London",278,GB
2016-05-16-scipyla,"SWC,unresponsive",05,2016,16,0,Universidade Federal de Santa Catarina,343,BR
2016-05-17-UBC,"SWC,unresponsive",05,2016,17,0,University of British Columbia,343,CA
2016-05-17-ucsd,SWC,05,2016,17,21,University of California San Diego,343,US
2016-05-18-ttt-online,"TTT,online",05,2016,18,23,Software Carpentry,173,W3
2016-05-21-ubc,SWC,05,2016,21,0,University of British Columbia,297,CA
2016-05-23-BiodesignASU,SWC,05,2016,23,6,Arizona State University,343,US
2016-05-23-nist,"unresponsive,SWC",05,2016,23,0,National Institute of Standards and Technology,343,US
2016-05-23-okstate,SWC,05,2016,23,25,Oklahoma State University,343,US
2016-05-23-unicamp,"SWC,unresponsive",05,2016,23,0,Universidade Estadual de Campinas,293,BR
2016-05-24-mcmaster,SWC,05,2016,24,32,McMaster University,297,CA
2016-05-24-proto204,SWC,05,2016,24,39,Unit of Neuroscience Information and Complexity,343,FR
2016-05-25-culibraries,SWC,05,2016,25,24,University of Colorado,343,US
2016-05-25-lunduni,SWC,05,2016,25,21,Lund University,343,SE
2016-05-25-ou_reu,SWC,05,2016,25,10,University of Oklahoma,173,US
2016-05-26-NIH,DC,05,2016,26,22,National Institutes of Health,302,US
2016-05-26-nist,"SWC,unresponsive",05,2016,26,0,National Institute of Standards and Technology,343,US
2016-05-26-sfwmd,DC,05,2016,26,15,South Florida Water Management District,302,US
2016-05-26-utoronto,"SWC,WiSE",05,2016,26,30,University of Toronto,297,CA
2016-05-27-ccsl,"SWC,unresponsive",05,2016,27,0,Centro de Competencia em Software Livre,343,BR
2016-05-29-PyCon,"DC,unresponsive",05,2016,29,0,PyCon,,US
2016-05-30-Zurich,DC,05,2016,30,40,University of Zurich,302,CH
2016-05-31-CQU-R,SWC,05,2016,31,11,CQUniversity,343,AU
2016-05-31-NDIC,DC,05,2016,31,24,Society of Quality Assurance,302,US
2016-05-31-puertorico,DC,05,2016,31,12,University of Puerto Rico,302,PR
2016-06-01-mcgill,"SWC,unresponsive",06,2016,01,0,McGill University,297,CA
2016-06-01-wisc,DC,06,2016,01,27,University of Wisconsin - Madison,343,US
2016-06-02-frb_washingtondc,DC,06,2016,02,11,Federal Reserve Board,302,US
2016-06-02-imagexd,SWC,06,2016,02,8,Berkeley Institute for Data Science,343,US
2016-06-03-kansas_state,SWC,06,2016,03,30,Kansas State University,343,US
2016-06-06-Bishops,"SWC,unresponsive",06,2016,06,0,Université Bishop's,297,CA
2016-06-06-GriffithUni-Python,"SWC,unresponsive",06,2016,06,0,Griffith University,343,AU
2016-06-07-TGAC,SWC,06,2016,07,16,The Genome Analysis Centre,278,GB
2016-06-07-albany,SWC,06,2016,07,18,New Zealand eScience Infrastructure,131,NZ
2016-06-07-palmerstonnorth,SWC,06,2016,07,37,New Zealand eScience Infrastructure,131,NZ
2016-06-07-ucincinnati,DC,06,2016,07,16,University of Cincinnati,302,US
2016-06-08-ECSU,SWC,06,2016,08,16,Elizabeth City State University,173,US
2016-06-08-LANGEBIO-Mexico,SWC,06,2016,08,31,Langebio,173,MX
2016-06-08-researchpark,SWC,06,2016,08,8,University of Illinois at Urbana-Champaign,343,US
2016-06-08-ttt-arizona,"TTT,online",06,2016,08,17,University of Arizona,173,W3
2016-06-08-ttt-online,"TTT,online",06,2016,08,7,Software Carpentry,173,W3
2016-06-08-uwmadison,SWC,06,2016,08,27,University of Wisconsin - Madison,343,US
2016-06-09-Belfast,SWC,06,2016,09,26,Queen's University Belfast,278,GB
2016-06-09-NIH,SWC,06,2016,09,27,National Institutes of Health,343,US
2016-06-09-nyu,SWC,06,2016,09,37,New York University,173,US
2016-06-11-Tucson,"unresponsive,SWC",06,2016,11,0,University of Arizona,343,US
2016-06-13-LibCarp,LC,06,2016,13,18,University of Queensland,343,AU
2016-06-13-cornell,DC,06,2016,13,31,Cornell University,302,US
2016-06-14-uw,SWC,06,2016,14,27,University of Washington,343,US
2016-06-15-USDA-NOLA,DC,06,2016,15,11,United States Deparment of Agriculture,302,US
2016-06-15-ou_bio,SWC,06,2016,15,22,University of Oklahoma,343,US
2016-06-16-VetSciUnimelb,SWC,06,2016,16,38,COMBINE,392,AU
2016-06-16-leeds,SWC,06,2016,16,12,University of Leeds,278,GB
2016-06-17-ihub-nairobi,SWC,06,2016,17,16,"iHub, Nairobi, Kenya",343,KE
2016-06-20-Oslo-SWC,SWC,06,2016,20,11,University of Oslo,343,NO
2016-06-20-lausanne,SWC,06,2016,20,29,University of Lausanne,360,CH
2016-06-21-LTU,SWC,06,2016,21,10,Intersect Australia,313,AU
2016-06-22-Christchurch,SWC,06,2016,22,40,New Zealand eScience Infrastructure,131,NZ
2016-06-22-UCL_software_carpentry,SWC,06,2016,22,22,University College London,343,GB
2016-06-23-CC,"DC,unresponsive",06,2016,23,,Compute Canada,302,CA
2016-06-23-basel,SWC,06,2016,23,18,SIB Swiss Institute of Bioinformatics,360,CH
2016-06-23-leeds,SWC,06,2016,23,22,University of Leeds,278,GB
2016-06-23-ualberta-DC,DC,06,2016,23,15,University of Alberta,297,CA
2016-06-27-cfmehu,SWC,06,2016,27,38,University of the Basque Country,272,ES
2016-06-27-clemson,SWC,06,2016,27,25,Clemson University,343,US
2016-06-27-leeds,SWC,06,2016,27,24,University of Leeds,278,GB
2016-06-29-Otago,SWC,06,2016,29,23,University of Otago,131,NZ
2016-06-29-frb_washingtondc,SWC,06,2016,29,14,Federal Reserve Board,173,US
2016-06-29-leeds,SWC,06,2016,29,27,University of Leeds,278,GB
2016-06-30-Oslo-ttt,TTT,06,2016,30,22,University of Oslo,173,NO
2016-07-06-pnnl,SWC,07,2016,06,25,Pacific Northwest National Lab ,173,US
2016-07-11-UNSW,SWC,07,2016,11,26,Intersect Australia,313,AU
2016-07-11-UoA-winterbootcamp,"SWC,unresponsive",07,2016,11,,New Zealand eScience Infrastructure,131,NZ
2016-07-11-UoA-winterbootcamp-II,"SWC,unresponsive",07,2016,11,,New Zealand eScience Infrastructure,131,NZ
2016-07-11-bne-R,SWC,07,2016,11,1,University of Queensland,343,AU
2016-07-11-ttt-scipy,TTT,07,2016,11,21,Software Carpentry,173,US
2016-07-12-LibraryCarpentry,"LC,unresponsive",07,2016,12,0,James Cook University,343,AU
2016-07-12-Oxford,SWC,07,2016,12,32,University of Oxford,343,GB
2016-07-14-UNO,SWC,07,2016,14,27,University of Nebraska - Omaha,343,US
2016-07-18-UCSD,LC,07,2016,18,40,University of California San Diego,343,US
2016-07-18-curtin,"SWC,unresponsive",07,2016,18,0,Curtin University,343,AU
2016-07-18-usq,"SWC,unresponsive",07,2016,18,0,University of Southern Queensland,343,AU
2016-07-18-zurich,DC,07,2016,18,38,University of Zurich,343,CH
2016-07-20-UTS_Library_Data_Carpentry,DC,07,2016,12,40,University of Melbourne,302,AU
2016-07-21-sfwmd,DC,07,2016,21,10,South Florida Water Management District,343,US
2016-07-25-philippines,DC,07,2016,25,42,California State University Monterey Bay,302,PH
2016-07-26-BU,DC,07,2016,26,18,Boston University,302,US
2016-07-26-okstate,SWC,07,2016,26,4,Oklahoma State University,343,US
2016-07-28-colorado-state,SWC,07,2016,28,20,Colorado State University,343,US
2016-07-28-librarycarpentry,"LC,unresponsive",07,2016,28,39,University of Toronto,297,CA
2016-08-01-codata-rda-trieste,SWC,08,2016,01,68,Abdus Salam International Centre for Theoretical Physics,343,IT
2016-08-01-ttt-oklahoma,TTT,08,2016,01,,University of Oklahoma,173,
2016-08-01-ufpr,SWC,08,2016,01,14,Universidade Federal do Paraná,343,BR
2016-08-02-dsiti,"SWC,unresponsive",08,2016,02,0,"Department of Science, Information Technology and Innovation",343,AU
2016-08-03-frb_washingtondc,DC,08,2016,02,16,Federal Reserve Board,173,US
2016-08-04-UCSF-Python,SWC,08,2016,04,31,University of California San Francisco,173,US
2016-08-04-UCSF-R,SWC,08,2016,04,36,University of California San Francisco,173,US
2016-08-05-hobart,SWC,08,2016,26,45,Data Science Hobart,417,AU
2016-08-07-neon_esa,DC,08,2016,07,23,Neon Data Skills,343,US
2016-08-08-uottawa,SWC,08,2016,08,30,Compute Canada,297,CA
2016-08-09-rmacc,SWC,08,2016,09,20,University of Colorado,343,US
2016-08-10-Pre-Pycon_Data_Carpentry_Workshop,DC,08,2016,10,33,VLSCI,364,AU
2016-08-11-ISU,DC,08,2016,11,32,Iowa State University,343,US
2016-08-11-cornell-mbg,SWC,08,2016,11,28,Cornell University,343,US
2016-08-15-msu,SWC,08,2016,15,10,Michigan State University,173,US
2016-08-16-WSU,"SWC,unresponsive",08,2016,16,0,Intersect Australia,313,AU
2016-08-17-UF-Informatics-Institute,SWC,08,2016,17,52,University of Florida,343,US
2016-08-17-ou,SWC,08,2016,17,3,University of Oklahoma,343,US
2016-08-17-vumc,SWC,08,2016,17,22,Vanderbilt University,343,US
2016-08-19-stonybrook,DC,08,2016,19,23,Stony Brook University,302,US
2016-08-22-aarhus,SWC,08,2016,22,19,Aarhus University,173,DK
2016-08-22-edinburgh,DC,08,2016,22,24,University of Edinburgh,278,GB
2016-08-22-johns_hopkins,SWC,08,2016,22,19,Johns Hopkins University,173,US
2016-08-22-unam,SWC,08,2016,22,23,University of Namibia,343,NA
2016-08-23-UNT,SWC,08,2016,23,29,University of Oklahoma,343,US
2016-08-23-uw_madison,DC,08,2016,23,29,University of Wisconsin - Madison,343,US
2016-08-24-edinburgh,SWC,08,2016,24,24,University of Edinburgh,278,GB
2016-08-24-federal-reserve,SWC,08,2016,24,10,Federal Reserve Board,173,US
2016-08-25-augustsc,SWC,08,2016,25,20,University of Colorado,343,US
2016-08-26-TTU,SWC,08,2016,26,24,Texas Tech University,343,US
2016-08-29-UWCswc,"SWC,unresponsive",08,2016,30,0,South African National Bioinformatics Institute,343,ZA
2016-08-29-northeastern,SWC,08,2016,29,27,Northeastern University,343,US
2016-08-29-nwu-mafikeng,"SWC,DC",08,2016,29,8,North-West University,343,ZA
2016-08-29-uri,DC,08,2016,29,29,University of Rhode Island,302,US
2016-08-29-uw_madison,SWC,08,2016,29,25,University of Wisconsin - Madison,343,US
2016-08-31-southampton,SWC,08,2016,31,22,University of Southampton,278,GB
2016-08-31-umswc,SWC,08,2016,31,17,University of Michigan,343,US
2016-09-01-columbia_Matlab,SWC,09,2016,01,51,Columbia University,173,US
2016-09-01-columbia_R,SWC,09,2016,01,52,Columbia University,173,US
2016-09-01-cu-python,SWC,09,2016,01,34,Columbia University,173,US
2016-09-01-vuw,SWC,09,2016,01,40,Victoria University of Wellington,131,NZ
2016-09-05-denmark,SWC,09,2016,05,34,Novo Nordisk Center for Biosustainability,173,DK
2016-09-06-OSUHMSC,DC,09,2016,06,20,Oregon State University,343,US
2016-09-06-aura_lsst,SWC,09,2016,06,14,Large Synoptic Survey Telescope,173,US
2016-09-08-anschutz,SWC,09,2016,08,12,University of Colorado,343,US
2016-09-08-mcgill,SWC,09,2016,08,16,McGill University,297,CA
2016-09-12-FIU,SWC,09,2016,12,22,Florida International University,173,US
2016-09-13-Universite-Laval,SWC,09,2016,13,4,University of Laval,297,CA
2016-09-14-GriffithUni-Python,"SWC,unresponsive",09,2016,14,0,Griffith University,343,AU
2016-09-14-mpac,"SWC,unresponsive",09,2016,14,0,Municipal Property Assessment Corporation,297,CA
2016-09-14-yorku,SWC,09,2016,14,28,York University,297,CA
2016-09-15-chicago,SWC,09,2016,15,47,University of Chicago,343,US
2016-09-17-uwaterloo,SWC,09,2016,17,25,University of Waterloo,297,CA
2016-09-19-UCSD-SIO,SWC,09,2016,19,23,University of California San Diego,343,US
2016-09-19-heidelberg,SWC,09,2016,19,25,European Molecular Biology Laboratory,343,DE
2016-09-19-ttt-cambridge,TTT,09,2016,19,30,Software Carpentry,173,GB
2016-09-19-ttt-osu,TTT,09,2016,19,9,Oregon State University,173,US
2016-09-20-ubc,"SWC,unresponsive",09,2016,20,19,University of British Columbia,297,CA
2016-09-21-UON,"SWC,unresponsive",09,2016,21,0,Intersect Australia,313,AU
2016-09-22-UCL_software_carpentry,SWC,09,2016,22,22,University College London,278,GB
2016-09-23-gwu,SWC,09,2016,23,23,George Washington University,173,US
2016-09-26-nwu-genomics,DC,09,2016,26,23,North-West University,343,ZA
2016-09-26-usq,"SWC,unresponsive",09,2016,26,0,University of Southern Queensland,343,AU
2016-09-27-SoftwareCarpentry-tsv,"SWC,unresponsive",09,2016,27,0,James Cook University,343,AU
2016-09-27-UNSW,"SWC,unresponsive",09,2016,27,0,Intersect Australia,313,AU
2016-09-27-milan,DC,09,2016,27,21,IFOM Istituto FIRC di Oncologia Molecolare,302,IT
2016-09-28-GriffithUni-R,"SWC,unresponsive",09,2016,28,0,Griffith University,343,AU
2016-09-28-MSU,DC,09,2016,28,22,Michigan State University,302,US
2016-09-28-ttt-sesync,TTT,09,2016,28,17,National Socio-Environmental Synthesis Center,173,US
2016-09-29-jackson,DC,09,2016,29,22,Jackson Laboratory,302,US
2016-09-29-ubc,SWC,09,2016,29,35,University of British Columbia,297,CA
2016-10-03-Uni-Neuchatel,DC,10,2016,03,30,Université de Neuchâtel,302,CH
2016-10-03-sfu,SWC,10,2016,03,19,Simon Fraser University,297,CA
2016-10-03-ttt-online,"TTT,online",10,2016,03,23,Software Carpentry,173,W3
2016-10-04-clemson,SWC,06,2016,27,10,Clemson University,343,US
2016-10-04-thessaloniki,SWC,10,2016,04,31,Aristotle University of Thessaloniki,343,GR
2016-10-05-LTU,"SWC,unresponsive",10,2016,05,0,Intersect Australia,313,AU
2016-10-05-SFU,"SWC,unresponsive",10,2016,05,26,Simon Fraser University,297,CA
2016-10-05-nottingham,SWC,10,2016,05,21,University of Nottingham,278,GB
2016-10-05-riverclub,SWC,10,2016,05,25,Pycon South Africa,343,ZA
2016-10-06-QBI,"SWC,unresponsive",10,2016,06,0,University of Queensland,343,AU
2016-10-06-harvard,SWC,10,2016,06,18,Harvard University,173,US
2016-10-06-jackson,SWC,10,2016,06,25,Jackson Laboratory,173,US
2016-10-10-UCB,LC,10,2016,10,37,University of California Berkeley,343,US
2016-10-10-uw,SWC,10,2016,10,44,University of Washington,343,US
2016-10-11-NIH,SWC,10,2016,11,14,National Institutes of Health,343,US
2016-10-11-colorado,SWC,10,2016,11,23,University of Colorado,343,US
2016-10-12-sacnas,"SWC,unresponsive",10,2016,12,,Society for the Advancement of Chicanos/Hispanics and Native Americans in Science (SACNAS),173,US
2016-10-13-okstate,SWC,10,2016,13,19,Oklahoma State University,343,US
2016-10-15-UTA,SWC,10,2016,15,29,University of Texas Arlington,343,US
2016-10-17-EEB-SNRE,SWC,10,2016,17,21,University of Michigan,343,US
2016-10-17-amsterdam,SWC,10,2016,17,26,University of Amsterdam,343,NL
2016-10-17-edinburgh,SWC,10,2016,17,26,University of Edinburgh,278,GB
2016-10-17-lincoln,"SWC,unresponsive",10,2016,17,0,Plant & Food Research,131,NZ
2016-10-17-uf,DC,10,2016,17,23,University of Florida,343,US
2016-10-18-EI,DC,10,2016,18,15,Earlham Institute,278,GB
2016-10-20-ttt-online,"TTT,online",10,2016,20,15,Software Carpentry,173,W3
2016-10-22-CUAnschutz,SWC,10,2016,22,16,University of Colorado,343,US
2016-10-22-uwo,DC,10,2016,22,25,Western University,297,CA
2016-10-24-ttt-uwmadison,TTT,10,2016,24,25,Software Carpentry,173,US
2016-10-24-umontreal,"SWC,unresponsive",10,2016,24,0,Universite de Montreal,297,CA
2016-10-25-ou,SWC,10,2016,25,4,University of Oklahoma,343,US
2016-10-25-uwa,DC,10,2016,25,35,University of Western Australia,343,AU
2016-10-26-Wuerzburg,SWC,10,2016,26,22,University of Wuerzburg,343,DE
2016-10-26-queensu,SWC,10,2016,26,30,Queen's University,297,CA
2016-10-27-purdue,SWC,10,2016,27,5,Purdue University,173,US
2016-10-27-ttt-online,"TTT,online",10,2016,27,20,Software Carpentry,173,W3
2016-10-27-umswc-hg,SWC,10,2016,27,8,University of Michigan,343,US
2016-10-31-univenda,DC,11,2016,01,20,University of Venda,343,ZA
2016-11-01-chifed,SWC,11,2016,01,20,Federal Reserve Bank of Chicago,173,US
2016-11-01-otago,SWC,11,2016,01,25,University of Otago,131,NZ
2016-11-01-southampton,SWC,11,2016,01,21,University of Southampton,278,GB
2016-11-02-EPCC,DC,11,2016,02,22,Edinburgh Parallel Computing Centre,278,GB
2016-11-03-nsbe_atlanta,DC,11,2016,03,15,National Society of Black Engineers,302,US
2016-11-03-nsbe_norfolk,DC,11,2016,03,20,National Society of Black Engineers,302,US
2016-11-03-ttt-cuny,TTT,11,2016,03,12,City University of New York,173,US
2016-11-05-CUAnschutz,SWC,11,2016,05,14,University of Colorado,343,US
2016-11-05-Tucson,SWC,11,2016,05,36,University of Arizona,343,US
2016-11-06-sogang,DC,11,2016,06,12,Korea Radio Promotion Association,302,KR
2016-11-07-Curtin,"SWC,unresponsive",11,2016,07,,Curtin University,343,AU
2016-11-07-manchester,SWC,11,2016,07,13,University of Manchester,278,GB
2016-11-07-ttt-online,"TTT,online",11,2016,07,10,Software Carpentry,173,W3
2016-11-09-NIH,SWC,11,2016,09,22,National Institutes of Health,343,US
2016-11-09-Wuerzburg,SWC,11,2016,09,8,University of Wuerzburg,343,DE
2016-11-10-uclhep,SWC,11,2016,10,18,University College London,278,GB
2016-11-11-RUCamden,SWC,11,2016,11,9,Rutgers University,343,US
2016-11-14-CESAB,DC,11,2016,14,9,Centre de synthèse et d'analyse sur la biodiversité,302,FR
2016-11-14-Krakow,SWC,11,2016,14,7,Cyfronet,343,PL
2016-11-14-frb_washingtondc,SWC,11,2016,14,14,Federal Reserve Board,173,US
2016-11-14-unimelb,SWC,11,2016,14,9,ARC Centre of Excellence for Climate System Science,442,AU
2016-11-15-kansas,SWC,11,2016,15,34,University of Kansas,343,US
2016-11-15-ttt-online,"TTT,online",11,2016,15,15,Software Carpentry,173,W3
2016-11-15-wellington,"SWC,unresponsive",11,2016,15,,National Institute of Water and Atmospheric Research,131,NZ
2016-11-16-stellenbosch-python,SWC,11,2016,16,16,Stellenbosch University,343,ZA
2016-11-21-genomics-unm,DC,11,2016,21,37,University of Minnesota,302,US
2016-11-21-leeds,DC,11,2016,21,15,University of Leeds,278,GB
2016-11-21-ou,SWC,11,2016,21,12,University of Oklahoma,343,US
2016-11-24-scion,"SWC,unresponsive",11,2016,24,0,New Zealand eScience Infrastructure,131,NZ
2016-11-24-ttt-metoffice,TTT,11,2016,24,17,UK Met Office,278,GB
2016-11-29-qut,SWC,11,2016,29,31,Queensland University of Technology,343,AU
2016-11-29-ttt-nesi,TTT,11,2016,29,10,New Zealand eScience Infrastructure,131,NZ
2016-12-01-DC-Social-Sciences,DC,12,2016,01,24,Harvard University,343,US
2016-12-01-PNNL-ttt,TTT,12,2016,01,14,Pacific Northwest National Lab ,319,US
2016-12-03-tdwg-costa-rica,SWC,12,2016,03,13,Florida State University,343,CO
2016-12-05-campinas,SWC,12,2016,05,20,Universidade Estadual de Campinas,343,BR
2016-12-05-oxford,SWC,12,2016,05,22,University of Oxford,278,GB
2016-12-07-uvic,"SWC,unresponsive",12,2016,07,0,University of Victoria,297,CA
2016-12-09-UCSF-R,SWC,12,2016,09,38,University of California San Francisco,173,US
2016-12-09-ucsf_Python,SWC,12,2016,09,23,University of California San Francisco,173,US
2016-12-12-Deakin,"SWC,unresponsive",12,2016,12,0,Intersect Australia,313,AU
2016-12-12-ttt-uiuc,TTT,12,2016,12,12,University of Illinois at Urbana-Champaign,218,US
2016-12-13-UCL_software_carpentry,SWC,12,2016,13,20,University College London,343,GB
2016-12-13-ttt-ucsf,TTT,12,2016,13,18,University of California San Francisco,173,US
2016-12-14-ttt-online,"TTT,online",12,2016,14,11,Software Carpentry,173,NZ
2016-12-15-ttt-online,"TTT,online",12,2016,15,16,Software Carpentry,173,W3
2017-01-03-aas,SWC,01,2017,03,32,American Astronomical Society,343,US
2017-01-03-okstate,SWC,01,2017,03,18,Oklahoma State University,343,US
2017-01-04-bristol,SWC,01,2017,04,25,University of Bristol,278,GB
2017-01-05-UNL,SWC,01,2017,05,20,University of Nebraska,343,US
2017-01-05-agci,DC,01,2017,05,6,Aspen Global Change Institute,302,US
2017-01-09-dundee,SWC,01,2016,09,28,University of Dundee,343,GB
2017-01-09-oxford,SWC,01,2017,09,26,School of Anthropology and Museum Ethnography,278,GB
2017-01-09-uw,SWC,01,2017,09,40,University of Washington,343,US
2017-01-10-uw_madison,DC,01,2017,10,33,University of Wisconsin - Madison,343,US
2017-01-11-ttt-online,"TTT,online",01,2017,11,23,Software Carpentry,173,CA
2017-01-12-bids,SWC,01,2017,12,30,Berkeley Institute for Data Science,343,US
2017-01-12-ou,SWC,01,2017,12,8,University of Oklahoma,343,US
2017-01-12-uconn,SWC,01,2017,12,36,University of Connecticut,343,US
2017-01-12-uw_madison,SWC,01,2017,12,33,University of Wisconsin - Madison,343,US
2017-01-16-ccg-unam,SWC,01,2017,16,70,Universidad Nacional Autonoma de Mexico,173,MX
2017-01-17-UMich,SWC,01,2017,17,33,University of Michigan,343,US
2017-01-18-CAM,DC,01,2017,18,37,University of Cambridge,343,GB
2017-01-18-bristol,SWC,01,2017,18,23,University of Bristol,278,GB
2017-01-19-ttt-ecp,"TTT,online",01,2017,19,20,DOE Exascale Computing Project,173,US
2017-01-21-stanford,DC,01,2017,21,33,Stanford University,302,US
2017-01-25-ttt-nz-otago,TTT,01,2017,25,28,New Zealand eScience Infrastructure,131,NZ
2017-01-26-Langley,SWC,01,2017,26,13,NASA (National Aeronautics and Space Administration),343,US
2017-01-26-imperial,SWC,01,2017,26,15,Imperial College London,343,GB
2017-01-26-tufts,DC,01,2017,26,30,Tufts University,173,US
2017-01-26-uiuc,SWC,01,2017,26,34,University of Illinois,343,US
2017-01-26-utoronto,SWC,01,2017,26,16,University of Toronto,297,CA
2017-01-30-NeuRA-Python,SWC,01,2017,30,23,Neuroscience Research Australia,461,AU
2017-01-31-resbaztas-python,SWC,01,2017,31,40,Data Science Hobart,417,AU
2017-01-31-resbaztas-r,SWC,01,2017,31,50,Data Science Hobart,417,AU
2017-02-01-swc,SWC,02,2017,01,59,University of Oslo,343,NO
2017-02-02-SFU,"SWC,unresponsive",02,2017,02,32,Simon Fraser University,297,CA
2017-02-03-nyas-r,SWC,02,2017,03,36,New York Academy of Sciences,173,US
2017-02-03-nyas_python,SWC,02,2017,03,28,New York Academy of Sciences,173,US
2017-02-03-utoronto,SWC,02,2017,03,29,University of Toronto,297,CA
2017-02-04-UTA,SWC,02,2017,04,53,University of Texas Arlington,343,US
2017-02-04-conestoga,SWC,02,2017,04,40,Conestoga College,297,CA
2017-02-05-amos,SWC,02,2017,05,17,Australian Meteorological and Oceanographic Society,422,AU
2017-02-06-UF-Informatics-Institute,SWC,02,2017,06,22,University of Florida,343,US
2017-02-08-dunedin,"SWC,unresponsive",02,2017,08,,University of Otago,131,NZ
2017-02-08-resbaz2017-pn,"SWC,unresponsive",02,2017,08,,Massey University,131,NZ
2017-02-09-jax,DC,02,2017,09,11,Jackson Laboratory,343,US
2017-02-09-ttt-usu,TTT,02,2017,09,11,Utah State University,173,US
2017-02-12-Chiangmai-data,DC,02,2017,12,4,Chiangmai University,302,TH
2017-02-13-ttt-nih,"TTT,online",02,2017,13,4,National Institutes of Health,173,US
2017-02-14-kcfrb,SWC,02,2017,14,25,Federal Reserve Bank of Kansas City,173,US
2017-02-15-library_of_congress,SWC,02,2017,15,34,Library of Congress,173,US
2017-02-15-uiuc,SWC,02,2017,15,19,University of Illinois,343,US
2017-02-16-barHarbor,SWC,02,2017,16,13,Jackson Laboratory,302,US
2017-02-16-rc-days,SWC,02,2017,16,34,Boise State University,343,US
2017-02-21-online-instructor-training,"TTT,online",02,2017,21,14,Software Carpentry,173,W3
2017-02-21-queensu,SWC,02,2017,21,30,Queen's University,297,CA
2017-02-23-allen_institute,SWC,02,2017,23,40,Allen Institute for Brain Science,173,US
2017-02-23-uottawa,SWC,02,2017,23,30,Univerity of Ottawa,297,CA
2017-02-24-west_virginia,SWC,02,2017,24,15,West Virginia University,173,US
2017-02-25-CyVerse,SWC,02,2017,25,41,University of Arizona,173,US
2017-02-27-UTS,SWC,02,2017,27,25,University of Technology Sydney,251,AU
2017-02-27-umich,SWC,02,2017,27,9,University of Michigan,343,US
2017-03-02-SoftwareCarpentry-tsv,"SWC,unresponsive",03,2017,02,0,James Cook University,343,AU
2017-03-02-manchester,SWC,03,2017,02,11,EPSRC & MRC Centre for Doctoral Training (CDT) in Regenerative Medicine,278,GB
2017-03-02-mcgill,SWC,03,2017,02,21,McGill University,297,CA
2017-03-05-ucsf-R,SWC,03,2017,05,31,University of California San Francisco,173,US
2017-03-05-ucsf-python,SWC,03,2017,05,21,University of California San Francisco,173,US
2017-03-06-winona,SWC,03,2017,06,14,Winona State University,343,US
2017-03-07-Universite-Laval,SWC,03,2017,07,20,University of Laval,297,CA
2017-03-07-sheffield-lc,LC,03,2017,07,51,University of Sheffield,343,GB
2017-03-07-ttt-online,"TTT,online",03,2017,07,13,Software Carpentry,173,W3
2017-03-09-freiburg,SWC,03,2017,09,26,University of Freiburg,343,DE
2017-03-11-ubc,SWC,03,2017,11,44,University of British Columbia,297,CA
2017-03-13-colorado,SWC,03,2017,13,16,University of Colorado,343,US
2017-03-13-ou,SWC,03,2017,13,8,University of Oklahoma,343,US
2017-03-13-oxford,SWC,03,2017,13,28,School of Anthropology and Museum Ethnography,278,GB
2017-03-16-SoftwareCarpentryPy-TSV,SWC,03,2017,16,24,James Cook University,343,AU
2017-03-16-dartmouth,SWC,03,2017,16,20,Dartmouth College,343,US
2017-03-16-okstate,SWC,03,2017,16,11,Oklahoma State University,173,US
2017-03-16-ttt-oxford,TTT,03,2017,16,24,University of Oxford,173,GB
2017-03-20-wsu,DC,03,2017,20,26,Washington State University,343,US
2017-03-22-amsterdam,DC,03,2017,22,26,Amsterdam Science Park,343,NL
2017-03-22-calstate_Monterey,DC,03,2017,22,17,California State University Monterey Bay,302,US
2017-03-23-Mafikeng,"DC,unresponsive",03,2017,23,28,North-West University,343,ZA
